# Performance Monitoring Events for Intel Xeon Processors Based on the Skylake Microarchitecture - V1.10
# 5/6/2018 12:57:03 AM
# Copyright (c) 2007 - 2017 Intel Corporation. All rights reserved.
EventCode	UMask	EventName	BriefDescription	Counter	CounterHTOff	SampleAfterValue	MSRIndex	MSRValue	TakenAlone	CounterMask	Invert	AnyThread	EdgeDetect	PEBS	Data_LA	L1_Hit_Indication	Errata	ELLC	Deprecated
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_MISS_LOCAL_DRAM.SNOOP_MISS_OR_NO_FWD	Counts all prefetch (that bring data to LLC only) RFOs that miss the L3 and the data is returned from local dram.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0604000100 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.ANY_RESPONSE	Counts L1 data cache hardware prefetch requests and software prefetch requests that have any response type.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0000010400 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.L3_HIT.NO_SNOOP_NEEDED	Counts L1 data cache hardware prefetch requests and software prefetch requests that hit in the L3 and sibling core snoops are not needed as either the core-valid bit is not set or the shared line is present in multiple cores.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x01003c0400 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.L3_HIT.HIT_OTHER_CORE_NO_FWD	Counts L1 data cache hardware prefetch requests and software prefetch requests that hit in the L3 and the snoop to one of the sibling cores hits the line in M state and the line is forwarded.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x04003c0400 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.L3_HIT.SNOOP_HIT_WITH_FWD	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x08003c0400 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.L3_HIT.HITM_OTHER_CORE	Counts L1 data cache hardware prefetch requests and software prefetch requests that hit in the L3 and the snoop to one of the sibling cores hits the line in M state and the line is forwarded.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x10003c0400 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.L3_HIT.ANY_SNOOP	Counts L1 data cache hardware prefetch requests and software prefetch requests that hit in the L3.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3f803c0400 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.L3_MISS.ANY_SNOOP	Counts L1 data cache hardware prefetch requests and software prefetch requests that miss in the L3.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3fbc000400 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.L3_MISS.REMOTE_HIT_FORWARD	Counts L1 data cache hardware prefetch requests and software prefetch requests that miss the L3 and clean or shared data is transferred from remote cache.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x083fc00400 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.L3_MISS.REMOTE_HITM	Counts L1 data cache hardware prefetch requests and software prefetch requests that miss the L3 and the modified data is transferred from remote cache.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x103fc00400 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.L3_MISS.SNOOP_MISS_OR_NO_FWD	Counts L1 data cache hardware prefetch requests and software prefetch requests that miss the L3 and the data is returned from local or remote dram.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x063fc00400 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.L3_MISS_REMOTE_DRAM.SNOOP_MISS_OR_NO_FWD	Counts L1 data cache hardware prefetch requests and software prefetch requests that miss the L3 and the data is returned from remote dram.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x063b800400 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.L3_MISS_LOCAL_DRAM.SNOOP_MISS_OR_NO_FWD	Counts L1 data cache hardware prefetch requests and software prefetch requests that miss the L3 and the data is returned from local dram.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0604000400 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.ANY_RESPONSE	Counts all prefetch data reads that have any response type.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0000010490 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.NO_SNOOP_NEEDED	Counts all prefetch data reads that hit in the L3 and sibling core snoops are not needed as either the core-valid bit is not set or the shared line is present in multiple cores.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x01003c0490 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.HIT_OTHER_CORE_NO_FWD	Counts all prefetch data reads that hit in the L3 and the snoop to one of the sibling cores hits the line in M state and the line is forwarded.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x04003c0490 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.SNOOP_HIT_WITH_FWD	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x08003c0490 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.HITM_OTHER_CORE	Counts all prefetch data reads that hit in the L3 and the snoop to one of the sibling cores hits the line in M state and the line is forwarded.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x10003c0490 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.ANY_SNOOP	Counts all prefetch data reads that hit in the L3.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3f803c0490 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS.ANY_SNOOP	Counts all prefetch data reads that miss in the L3.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3fbc000490 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS.REMOTE_HIT_FORWARD	Counts all prefetch data reads that miss the L3 and clean or shared data is transferred from remote cache.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x083fc00490 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS.REMOTE_HITM	Counts all prefetch data reads that miss the L3 and the modified data is transferred from remote cache.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x103fc00490 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS.SNOOP_MISS_OR_NO_FWD	Counts all prefetch data reads that miss the L3 and the data is returned from local or remote dram.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x063fc00490 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS_REMOTE_DRAM.SNOOP_MISS_OR_NO_FWD	Counts all prefetch data reads that miss the L3 and the data is returned from remote dram.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x063b800490 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_MISS_OR_NO_FWD	Counts all prefetch data reads that miss the L3 and the data is returned from local dram.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0604000490 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.ANY_RESPONSE	Counts prefetch RFOs that have any response type.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0000010120 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_HIT.NO_SNOOP_NEEDED	Counts prefetch RFOs that hit in the L3 and sibling core snoops are not needed as either the core-valid bit is not set or the shared line is present in multiple cores.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x01003c0120 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_HIT.HIT_OTHER_CORE_NO_FWD	Counts prefetch RFOs that hit in the L3 and the snoop to one of the sibling cores hits the line in M state and the line is forwarded.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x04003c0120 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_HIT.SNOOP_HIT_WITH_FWD	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x08003c0120 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_HIT.HITM_OTHER_CORE	Counts prefetch RFOs that hit in the L3 and the snoop to one of the sibling cores hits the line in M state and the line is forwarded.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x10003c0120 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_HIT.ANY_SNOOP	Counts prefetch RFOs that hit in the L3.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3f803c0120 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_MISS.ANY_SNOOP	Counts prefetch RFOs that miss in the L3.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3fbc000120 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_MISS.REMOTE_HIT_FORWARD	Counts prefetch RFOs that miss the L3 and clean or shared data is transferred from remote cache.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x083fc00120 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_MISS.REMOTE_HITM	Counts prefetch RFOs that miss the L3 and the modified data is transferred from remote cache.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x103fc00120 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_MISS.SNOOP_MISS_OR_NO_FWD	Counts prefetch RFOs that miss the L3 and the data is returned from local or remote dram.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x063fc00120 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_MISS_REMOTE_DRAM.SNOOP_MISS_OR_NO_FWD	Counts prefetch RFOs that miss the L3 and the data is returned from remote dram.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x063b800120 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_MISS_LOCAL_DRAM.SNOOP_MISS_OR_NO_FWD	Counts prefetch RFOs that miss the L3 and the data is returned from local dram.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0604000120 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.ANY_RESPONSE	Counts all demand & prefetch data reads that have any response type.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0000010491 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_HIT.NO_SNOOP_NEEDED	Counts all demand & prefetch data reads that hit in the L3 and sibling core snoops are not needed as either the core-valid bit is not set or the shared line is present in multiple cores.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x01003c0491 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_HIT.HIT_OTHER_CORE_NO_FWD	Counts all demand & prefetch data reads that hit in the L3 and the snoop to one of the sibling cores hits the line in M state and the line is forwarded.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x04003c0491 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_HIT.SNOOP_HIT_WITH_FWD	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x08003c0491 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_HIT.HITM_OTHER_CORE	Counts all demand & prefetch data reads that hit in the L3 and the snoop to one of the sibling cores hits the line in M state and the line is forwarded.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x10003c0491 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_HIT.ANY_SNOOP	Counts all demand & prefetch data reads that hit in the L3.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3f803c0491 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_MISS.ANY_SNOOP	Counts all demand & prefetch data reads that miss in the L3.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3fbc000491 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_MISS.REMOTE_HIT_FORWARD	Counts all demand & prefetch data reads that miss the L3 and clean or shared data is transferred from remote cache.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x083fc00491 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_MISS.REMOTE_HITM	Counts all demand & prefetch data reads that miss the L3 and the modified data is transferred from remote cache.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x103fc00491 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_MISS.SNOOP_MISS_OR_NO_FWD	Counts all demand & prefetch data reads that miss the L3 and the data is returned from local or remote dram.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x063fc00491 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_MISS_REMOTE_DRAM.SNOOP_MISS_OR_NO_FWD	Counts all demand & prefetch data reads that miss the L3 and the data is returned from remote dram.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x063b800491 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_MISS_OR_NO_FWD	Counts all demand & prefetch data reads that miss the L3 and the data is returned from local dram.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0604000491 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.ANY_RESPONSE	Counts all demand & prefetch RFOs that have any response type.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0000010122 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_HIT.NO_SNOOP_NEEDED	Counts all demand & prefetch RFOs that hit in the L3 and sibling core snoops are not needed as either the core-valid bit is not set or the shared line is present in multiple cores.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x01003c0122 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_HIT.HIT_OTHER_CORE_NO_FWD	Counts all demand & prefetch RFOs that hit in the L3 and the snoop to one of the sibling cores hits the line in M state and the line is forwarded.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x04003c0122 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_HIT.SNOOP_HIT_WITH_FWD	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x08003c0122 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_HIT.HITM_OTHER_CORE	Counts all demand & prefetch RFOs that hit in the L3 and the snoop to one of the sibling cores hits the line in M state and the line is forwarded.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x10003c0122 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_HIT.ANY_SNOOP	Counts all demand & prefetch RFOs that hit in the L3.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3f803c0122 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_MISS.ANY_SNOOP	Counts all demand & prefetch RFOs that miss in the L3.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3fbc000122 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_MISS.REMOTE_HIT_FORWARD	Counts all demand & prefetch RFOs that miss the L3 and clean or shared data is transferred from remote cache.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x083fc00122 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_MISS.REMOTE_HITM	Counts all demand & prefetch RFOs that miss the L3 and the modified data is transferred from remote cache.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x103fc00122 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_MISS.SNOOP_MISS_OR_NO_FWD	Counts all demand & prefetch RFOs that miss the L3 and the data is returned from local or remote dram.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x063fc00122 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_MISS_REMOTE_DRAM.SNOOP_MISS_OR_NO_FWD	Counts all demand & prefetch RFOs that miss the L3 and the data is returned from remote dram.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x063b800122 	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_MISS_LOCAL_DRAM.SNOOP_MISS_OR_NO_FWD	Counts all demand & prefetch RFOs that miss the L3 and the data is returned from local dram.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0604000122 	0	0	0	0	0	0	0	0	null	0	0
